-0.06957,-0.43984,-0.06095,-0.00418,-0.10912
0.42410,0.44634,-0.36606,-0.30328,-0.48702
-0.03075,0.23780,-0.30281,-0.24318,0.09097
-0.43641,0.13481,0.09102,0.52181,-0.10322
-0.19419,0.08489,0.45611,0.41320,0.20439
0.01378,-0.00138,0.06139,0.00813,-0.06437
-0.42037,0.47168,-0.40637,0.60282,-0.00435
0.24237,-0.14288,0.00419,0.52889,0.06718
0.08389,-0.37847,-0.25153,0.33812,0.67220
-0.11105,0.15547,0.08571,-0.00055,0.39540
0.06020,-0.20073,0.21363,-0.77568,0.09955
-0.06944,0.22819,0.13729,-0.06949,-0.55500
-0.20435,0.14576,-0.09449,-0.31308,0.03595
0.04600,0.04841,-0.03971,-0.03290,-0.05283
-0.32276,-0.30127,-0.30688,0.20511,-0.04671
-0.75864,0.21529,-0.08302,-0.27761,0.21635
0.15950,0.12062,0.00204,-0.26407,0.32964
0.21612,0.09773,0.08443,-0.04118,0.27313
-0.02729,0.05905,0.00443,0.09338,0.01457
0.48234,-0.85523,0.61750,-0.64002,0.15295
0.20021,-0.29904,0.27654,-0.55263,0.07384
0.11211,-0.01123,0.49951,0.06614,-0.52370
0.01477,0.10884,0.08895,-0.01878,-0.22636
-0.13205,0.32038,-0.16878,0.07723,-0.04182
-1.12336,0.23386,-0.48236,-0.39948,0.40232
0.32902,0.50805,-0.15655,-0.85641,-0.25110
1.00072,0.00704,0.33969,0.47651,-0.48864
0.00470,0.00212,0.00184,-0.00090,0.00594
-0.51894,1.26706,-0.67517,0.19100,-0.05022
-0.00474,-0.01306,-0.03284,-0.00603,0.05321
0.17755,0.10794,-0.30324,-0.44158,-0.20067
0.32897,0.30707,0.31279,-0.20906,0.04761
-0.02569,-0.17738,-0.14847,0.03467,0.37260
0.36641,0.49296,0.03817,-0.54010,0.73794
-0.00816,0.01766,0.00132,0.02792,0.00436
-0.05051,-0.12227,0.26727,0.12192,0.14171
-0.02614,0.01864,-0.01209,-0.04005,0.00460
-0.23100,0.10099,0.54259,0.49155,0.24314
0.19773,-0.11657,0.00342,0.43148,0.05481
0.24987,0.11298,0.09761,-0.04761,0.31577
0.10258,0.07758,0.00131,-0.16984,0.21200
0.96242,-0.47350,0.57021,0.31259,-0.30079
-0.02003,0.04333,0.00325,0.06852,0.01069
-0.00397,0.03072,-0.03911,-0.03141,0.01175
-0.17286,0.03599,-0.07422,-0.06147,0.06191
0.12065,0.76280,0.10570,0.00725,0.18925
0.23625,-0.30383,-0.11238,-0.01756,-0.54858
0.10377,-0.04213,-0.17837,-0.19470,-0.14398
0.17684,0.03407,0.02685,-0.03109,0.35164
0.34412,0.81198,-0.21808,-1.06300,-0.43369
-0.28956,-0.73163,-0.18668,-0.08911,-0.14089
-0.12563,0.29055,-0.13754,0.09631,-0.04860
0.00611,0.04222,0.03534,-0.00825,-0.08868
-0.17064,0.22126,0.10001,-0.04006,0.52065
0.03706,-0.00371,0.16511,0.02186,-0.17311
-0.25127,-0.23454,-0.23891,0.15968,-0.03637
0.15793,0.01810,0.63349,0.04244,-0.69070
-0.02280,0.17639,-0.22460,-0.18038,0.06748
-0.00212,0.00152,-0.00098,-0.00325,0.00037
-0.45819,0.27012,-0.00792,-0.99985,-0.12700
0.15217,-0.08971,0.00263,0.33206,0.04218
0.04507,0.31117,0.26046,-0.06083,-0.65365
0.06118,0.05710,0.05817,-0.03888,0.00885
-0.40744,0.09010,0.05459,0.63180,-0.12753
0.11232,0.10484,0.10679,-0.07138,0.01626
-0.12848,0.16660,0.07530,-0.03017,0.39202
-0.02153,-0.14863,-0.12441,0.02905,0.31222
-0.07713,0.00773,-0.34368,-0.04550,0.36032
0.26390,-0.28567,0.09387,0.37989,0.07595
-0.18140,-0.16850,0.09749,0.31459,-0.28321
-0.01497,0.11576,-0.14741,-0.11838,0.04429
-0.05169,0.06703,0.03030,-0.01214,0.15772
-0.12340,0.18938,-0.22095,0.41750,-0.13329
0.12130,0.11323,0.11533,-0.07709,0.01756
-0.04934,-0.03731,-0.00063,0.08169,-0.10197
-0.44062,0.17639,-0.19525,-0.47126,-0.09284
-0.05490,0.20246,-0.09771,0.00881,0.02070
-0.02879,0.11733,-0.31926,-0.17427,0.16422
-0.13079,-0.09891,-0.00167,0.21654,-0.27030
-0.14687,0.31443,-0.31480,0.92828,-0.12052
0.89712,-0.18676,0.38521,0.31903,-0.32130
0.00435,-0.00096,-0.00058,-0.00675,0.00136
0.40978,-0.08912,0.12975,0.10442,-0.15831
0.07633,-0.43543,-0.03609,0.66264,-0.53073
0.48252,-0.22245,-0.28656,0.14351,0.01428
0.01447,0.09150,0.01268,0.00087,0.02270
0.24114,-0.05333,-0.03231,-0.37393,0.07548
0.01774,0.04294,-0.09386,-0.04282,-0.04977
0.37121,-0.12204,-0.08289,-0.57675,0.19927
-0.54974,0.18700,0.45794,-0.40906,0.02299
0.18343,-0.08019,-0.43084,-0.39031,-0.19307
0.34231,-0.21336,-0.20363,-0.12917,-0.93154
-0.02567,0.03328,0.01504,-0.00603,0.07831
0.21222,0.19809,0.20178,-0.13486,0.03071
0.12998,-0.07663,0.00225,0.28365,0.03603
-0.19360,-0.07459,-0.11903,-0.07330,-0.03725
0.00544,-0.04211,0.05363,0.04307,-0.01611
0.70685,0.65979,0.67207,-0.44920,0.10230
0.07799,0.18403,-0.04943,-0.24092,-0.09829
-0.11349,0.04961,0.26656,0.24149,0.11945
0.16986,-0.22025,-0.09955,0.03988,-0.51827
0.43468,-0.25375,-0.06053,-0.82584,0.06734
-0.37304,0.18398,0.28974,-0.14716,0.03100
-0.40046,-0.18108,-0.15644,0.07630,-0.50609
-0.55207,0.11493,-0.23705,-0.19632,0.19772
-0.07814,-0.53952,-0.45160,0.10547,1.13333
-0.15805,-0.14752,-0.15027,0.10044,-0.02287
0.46050,-0.32847,0.21293,0.70554,-0.08101
-0.00511,-0.09671,0.35313,0.11283,-0.04807
-0.13919,0.12075,0.31959,0.27971,-0.33450
0.09826,0.62123,0.08608,0.00591,0.15412
0.40122,0.18143,0.15674,-0.07644,0.50706
-0.33732,0.52108,0.16573,0.31382,0.75612
0.15609,-0.33767,-0.02531,-0.53400,-0.08331
-0.00238,0.00578,-0.00304,0.00139,-0.00075
-0.18837,0.11105,-0.00326,-0.41106,-0.05221
0.19682,0.05416,0.23863,-0.01568,-0.54501
-0.08787,0.34493,-0.25252,-0.49384,-0.13998
0.01079,-0.08343,0.10624,0.08532,-0.03192
0.02971,0.07010,-0.01883,-0.09177,-0.03744
-0.22251,0.33235,-0.30734,0.61418,-0.08206
-0.08322,-0.07768,-0.07912,0.05289,-0.01204
0.06790,0.16022,-0.04303,-0.20975,-0.08558
-0.00758,0.05862,-0.07465,-0.05995,0.02243
-0.00232,0.15324,0.12956,0.41322,0.71424
0.01206,-0.31138,0.49293,0.37195,0.27897
0.16137,-0.07911,-0.29188,-0.22991,-0.14268
-0.02078,-0.13140,-0.01821,-0.00125,-0.03260
0.17185,-0.22283,-0.10072,0.04035,-0.52435
0.17036,0.33988,-0.23899,-0.01647,-0.37990
-0.31788,-0.18914,-0.17121,-0.04928,-0.47124
0.20251,0.02295,0.02564,-0.17720,0.15903
-0.24569,0.32034,0.12637,-0.03085,0.71899
-0.25988,0.07883,-0.11281,0.33762,-0.38568
0.13408,0.60518,0.21212,-0.64558,-0.14930
0.38674,-0.19073,-0.30038,0.15257,-0.03214
0.05497,-0.11893,-0.00891,-0.18808,-0.02934
0.00128,0.00886,0.00741,-0.00173,-0.01860
-0.02059,0.09918,0.31745,0.01668,-0.03530
-0.01464,0.00640,0.03439,0.03116,0.01541
-0.17346,0.03836,0.02324,0.26897,-0.05429
-0.11654,0.05095,0.27373,0.24798,0.12266
-0.00048,0.00028,-0.00001,-0.00105,-0.00013
0.95867,-0.47281,-0.74460,0.37819,-0.07968
0.04752,-0.00989,0.02041,0.01690,-0.01702
0.27252,0.28681,-0.23523,-0.19488,-0.31295
-0.18439,-0.26660,-0.25172,0.12848,0.20511
-0.19492,0.04311,0.02612,0.30226,-0.06101
-0.01689,-0.04090,0.08940,0.04078,0.04740
-0.20118,0.43522,0.03262,0.68827,0.10738
0.59646,0.35008,0.23965,-0.11021,0.75796
0.22884,-0.01155,-0.00805,0.15757,-0.12379
-0.08510,-0.53805,-0.07456,-0.00512,-0.13349
-0.67497,0.44706,-0.26741,0.21482,-0.06402
0.07742,0.01810,0.07905,0.00434,0.13279
0.03890,0.24057,-0.40430,-0.14916,-0.20347
0.22067,0.29195,0.00745,-0.44735,0.30491
0.16563,0.07489,0.06470,-0.03156,0.20931
0.18906,0.08549,0.07386,-0.03602,0.23893
-0.13200,-0.13892,0.11394,0.09439,0.15158
0.34025,0.35809,-0.29369,-0.24332,-0.39073
-0.27431,0.66554,-0.35062,0.16043,-0.08688
-0.12441,-0.09409,-0.00159,0.20598,-0.25712
-0.07667,0.03781,0.05955,-0.03025,0.00637
-0.06322,-0.15305,0.33455,0.15261,0.17739
0.10134,0.20476,-0.06064,-0.31556,-0.12220
-0.02082,-0.05040,0.11017,0.05026,0.05841
-0.14882,0.36107,-0.19021,0.08704,-0.04714
0.02966,0.68141,-0.26305,-0.41155,-0.23886
-0.00542,0.09925,0.19676,0.18870,-0.17262
-0.37157,0.23637,-0.24807,0.10144,-0.07665
0.04328,0.27362,0.03791,0.00260,0.06788
-0.04676,-0.29567,-0.04097,-0.00281,-0.07335
0.02364,-0.01034,-0.05553,-0.05031,-0.02489
0.04714,0.14552,0.18564,-0.04888,-0.39788
0.18635,-0.27835,0.25740,-0.51438,0.06872
-0.23957,0.15665,-0.10984,-0.33390,0.04728
