0.28077,-0.28906,-0.05920,-0.00483,0.06487
0.04610,-0.16961,-0.02398,-0.35645,0.54361
0.11641,-0.09148,0.30836,-0.37662,0.41596
0.29836,-0.24662,0.20896,-0.08350,0.38010
0.35143,0.20939,-0.53464,-0.00511,-0.26925
0.24347,-0.91404,0.10206,0.11369,-0.14751
0.26452,0.46348,0.60784,0.34102,0.00121
0.13510,0.00027,-0.34585,0.22404,0.04513
-0.09047,0.17736,-0.31274,-0.58856,-0.22470
0.22354,0.32080,-0.01199,-0.53172,-0.51884
0.22979,0.11149,0.06624,-0.33490,0.29448
-0.27787,0.36206,0.09053,-0.00921,0.09403
0.08407,-0.00580,0.00703,0.02150,-0.00250
0.00145,0.15289,-0.03600,-0.02746,0.04775
-0.01369,0.05037,0.00712,0.10586,-0.16144
0.01074,0.18072,-0.13229,0.04276,-0.03465
-0.88027,-0.03236,-0.05524,0.42388,-0.54606
-0.62814,-0.01348,-0.39745,0.08993,0.07625
-0.03463,-0.09587,-0.10530,-0.05395,0.00090
0.14055,-0.52764,0.05892,0.06563,-0.08515
0.48511,0.59683,-0.53153,-0.20140,-0.03008
0.02180,0.36697,-0.26863,0.08682,-0.07035
-0.35682,-0.17085,-0.24068,0.73457,-0.28387
-0.30598,0.11696,0.57321,0.05841,0.26765
0.02414,-0.01901,0.06331,-0.04018,-0.04063
-0.44438,0.28391,-0.80377,0.71849,0.19171
0.39500,-0.48265,0.04901,0.19856,0.03721
-0.21992,-0.77857,0.00134,0.27280,0.36693
0.06048,0.19943,0.14911,-0.11841,0.47237
0.06681,-0.05241,0.40469,-1.00352,-0.00166
0.22902,0.49468,-0.09632,-0.30950,-0.26770
-0.24769,0.03898,-0.17515,-0.29935,0.12211
0.05262,0.06474,-0.05765,-0.02185,-0.00326
-0.18856,-0.33038,-0.43328,-0.24309,-0.00086
-0.68975,0.24083,-0.10321,-1.12006,0.11880
0.03817,-0.14043,-0.01985,-0.29513,0.45009
0.32435,0.02009,-0.02448,-0.10973,0.22603
0.10884,-0.00751,0.00909,0.02784,-0.00323
1.59000,-0.85579,0.89632,-0.65079,0.09796
0.28237,-0.08350,0.53295,-0.66972,-0.11003
0.19638,-0.15464,0.51514,-0.32694,-0.33060
0.11899,0.24561,-0.06238,0.01089,-0.12828
-0.34052,0.35058,0.07179,0.00585,-0.07868
-0.51647,0.32236,-1.17335,-0.82475,0.29375
0.50569,0.38478,0.38775,-1.33438,-0.26888
0.69049,-0.17848,1.08383,0.66053,-0.07854
0.00705,0.00044,-0.00053,-0.00239,0.00491
-1.03448,1.70711,-0.02663,-0.10246,-0.31467
-0.05195,-0.01351,-0.05467,0.04455,0.03776
0.31131,0.11393,-0.34996,-0.33982,-0.45766
0.19219,0.33674,0.44163,0.24777,0.00088
-0.22801,-0.34261,-0.01131,0.11278,0.20846
-0.13714,0.52172,-0.14357,-0.81545,1.21929
0.03255,-0.00224,0.00272,0.00832,-0.00097
0.00917,-0.09147,0.16006,0.30836,0.08771
-0.03168,0.00499,-0.02240,-0.03829,0.01562
-0.36400,0.13913,0.68189,0.06949,0.31839
0.32225,-0.39376,0.03998,0.16199,0.03035
0.37500,0.02323,-0.02831,-0.12687,0.26132
0.02455,-0.09032,-0.01277,-0.18981,0.28947
0.95821,-0.80738,0.82621,0.65875,-0.11402
0.07987,-0.00551,0.00667,0.02043,-0.00237
0.00282,0.04740,-0.03470,0.01122,-0.00909
-0.07947,0.04960,-0.18055,-0.12691,0.04520
-0.24374,0.91507,-0.10218,-0.11382,0.14767
0.04606,-0.48727,-0.19104,-0.13096,-0.73750
0.15972,-0.06660,-0.23760,-0.05069,-0.15079
0.23206,-0.26631,-0.01776,-0.00221,0.43241
0.46762,0.67107,-0.02507,-1.11229,-1.08533
-0.00083,-1.08782,-0.43041,-0.10710,0.09566
-0.32092,0.30609,0.08414,0.00007,-0.06945
0.05427,0.08154,0.00269,-0.02684,-0.04961
0.06609,0.26817,0.18851,-0.17545,0.63693
0.06491,-0.05112,0.17028,-0.10807,-0.10928
-0.14679,-0.25720,-0.33731,-0.18925,-0.00067
0.19494,-0.42691,0.84063,-0.23672,-0.24974
0.01617,0.27219,-0.19925,0.06440,-0.05218
-0.00257,0.00041,-0.00182,-0.00311,0.00127
-0.74673,0.91243,-0.09265,-0.37538,-0.07034
0.24800,-0.30303,0.03077,0.12467,0.02336
0.40000,0.60104,0.01984,-0.19784,-0.36570
0.03574,0.06262,0.08212,0.04607,0.00016
-0.14678,0.11534,-0.38880,0.47488,-0.52448
0.06562,0.11497,0.15078,0.08460,0.00030
0.04976,0.20192,0.14194,-0.13211,0.47958
-0.19106,-0.28709,-0.00948,0.09450,0.17468
-0.13512,0.10640,-0.35443,0.22494,0.22746
0.26145,-0.38425,0.14524,0.30654,-0.02147
-0.03733,0.12888,0.04363,0.34440,-0.44326
0.01061,0.17864,-0.13077,0.04227,-0.03425
0.02002,0.08123,0.05710,-0.05315,0.19294
-0.20809,0.07920,-0.38883,0.49239,0.12176
0.07087,0.12417,0.16284,0.09136,0.00032
-0.01181,0.04344,0.00614,0.09130,-0.13923
-0.58022,0.05002,-0.26295,-0.41002,0.06204
-0.22046,0.19636,0.04291,-0.08536,0.08266
0.01053,0.20683,-0.37069,0.12128,0.00731
-0.03130,0.11515,0.01628,0.24200,-0.36907
-0.15992,0.07958,-0.57726,1.21478,0.03821
0.41245,-0.25744,0.93704,0.65865,-0.23459
0.00157,-0.00123,0.00415,-0.00507,0.00560
0.32658,-0.17621,0.26849,0.31732,-0.22069
-0.04510,-0.74170,-0.16659,0.90555,-0.37150
0.41282,-0.06930,-0.44630,0.20647,0.64720
-0.02924,0.10977,-0.01226,-0.01365,0.01771
0.08687,-0.06827,0.23011,-0.28105,0.31041
-0.00322,0.03212,-0.05621,-0.10829,-0.03080
0.09622,-0.16609,0.35765,-0.41967,0.52124
-0.07531,-0.01644,0.79992,-0.44701,-0.10870
0.28903,-0.11048,-0.54145,-0.05517,-0.25282
-0.06090,-0.36954,-0.30935,0.17458,-1.14508
0.00994,0.04034,0.02835,-0.02639,0.09580
0.12398,0.21723,0.28489,0.15983,0.00057
0.21184,-0.25885,0.02628,0.10649,0.01995
-0.15376,-0.00053,-0.15679,-0.12712,-0.00881
-0.00386,-0.06499,0.04757,-0.01538,0.01246
0.41294,0.72353,0.94890,0.53237,0.00189
0.10598,0.15209,-0.00568,-0.25210,-0.24598
-0.17883,0.06835,0.33500,0.03414,0.15642
-0.06578,-0.26695,-0.18765,0.17465,-0.63402
-0.68622,-0.08735,0.42458,-0.83133,0.69721
-0.18027,-0.00035,0.46147,-0.29894,-0.06022
-0.60101,-0.03723,0.04537,0.20333,-0.41882
-0.25381,0.15842,-0.57663,-0.40532,0.14436
-0.69354,-1.04211,-0.03440,0.34303,0.63408
-0.09233,-0.16178,-0.21217,-0.11903,-0.00042
0.55818,-0.08784,0.39470,0.67459,-0.27517
0.09577,-0.15962,0.38715,0.16402,-0.05814
-0.03951,0.42895,0.48020,0.12656,-0.36243
-0.19851,0.74524,-0.08322,-0.09270,0.12027
0.60216,0.03730,-0.04546,-0.20372,0.41962
0.67802,0.35723,0.70157,0.03138,0.95003
-0.62244,0.04292,-0.05201,-0.15920,0.01848
-0.00614,0.00632,0.00129,0.00011,-0.00142
-0.30700,0.37512,-0.03809,-0.15433,-0.02892
0.41091,0.01944,-0.00295,-0.27617,-0.77992
-0.11194,0.30671,-0.45473,-0.47355,0.14497
-0.00765,-0.12874,0.09425,-0.03046,0.02468
0.04037,0.05794,-0.00216,-0.09603,-0.09370
-0.31382,0.09280,-0.59231,0.74430,0.12229
-0.04862,-0.08518,-0.11172,-0.06268,-0.00022
0.09227,0.13242,-0.00495,-0.21948,-0.21416
0.00537,0.09046,-0.06622,0.02140,-0.01734
0.47421,-0.12593,0.29320,-0.03284,0.86443
0.00817,-0.35570,0.29760,0.60031,0.18044
0.13189,-0.06443,-0.40790,-0.11240,-0.13916
0.04199,-0.15763,0.01760,0.01961,-0.02544
-0.06656,-0.27007,-0.18985,0.17670,-0.64145
0.31523,0.35473,-0.28392,-0.17718,0.04014
-0.65255,0.04366,0.16693,0.01460,-0.24662
0.17416,-0.01764,0.07823,-0.15608,0.21784
0.00695,0.42043,0.10678,-0.04396,0.97039
-0.16894,0.27692,0.04764,0.30278,-0.48841
0.43473,0.84915,0.45028,-0.32875,-0.60220
0.18688,0.00037,-0.47841,0.30991,0.06243
-0.21922,0.01512,-0.01832,-0.05607,0.00651
0.01139,0.01711,0.00056,-0.00563,-0.01041
0.08090,-0.00936,0.21480,-0.14579,-0.00920
-0.02307,0.00882,0.04322,0.00440,0.02018
-0.06249,0.04910,-0.16552,0.20217,-0.22328
-0.18363,0.07019,0.34401,0.03505,0.16062
-0.00079,0.00096,-0.00010,-0.00039,-0.00007
0.46326,0.00091,-1.18591,0.76823,0.15475
0.02185,-0.01364,0.04964,0.03489,-0.01243
0.31172,0.38351,-0.34155,-0.12941,-0.01933
-0.22794,-0.36632,-0.22584,-0.05747,0.12072
-0.07022,0.05518,-0.18601,0.22719,-0.25092
0.00307,-0.03060,0.05354,0.10315,0.02934
0.80225,-0.05532,0.06703,0.20518,-0.02382
0.73795,0.79096,-0.15231,-0.40692,0.76865
0.23933,0.07444,0.02359,0.15807,-0.08317
0.17193,-0.64546,0.07207,0.08029,-0.10416
-0.55454,0.15334,-0.73698,0.28337,-0.00608
0.15459,-0.02020,0.04034,0.04847,0.13403
-0.25351,0.37240,-0.16655,-0.41463,-0.17481
0.29324,0.02335,-0.12358,-0.93657,0.26180
0.24857,0.01540,-0.01876,-0.08410,0.17322
0.28374,0.01758,-0.02142,-0.09599,0.19773
-0.15099,-0.18576,0.16544,0.06268,0.00936
0.38919,0.47883,-0.42643,-0.16158,-0.02413
-0.70738,0.72828,0.14914,0.01216,-0.16345
-0.02977,0.10954,0.01548,0.23021,-0.35108
-0.03705,-0.00007,0.09485,-0.06144,-0.01238
0.01148,-0.11450,0.20036,0.38599,0.10979
-0.07916,0.21085,-0.02535,-0.38001,-0.31056
0.00378,-0.03770,0.06598,0.12710,0.03615
-0.38377,0.39510,0.08091,0.00660,-0.08867
-0.18999,0.75079,0.07547,-0.52867,-0.61877
0.19623,-0.05974,0.17973,-0.07333,-0.11219
-0.56740,0.25769,-0.26433,-0.10846,-0.21863
-0.08743,0.32824,-0.03665,-0.04083,0.05297
0.09448,-0.35469,0.03961,0.04412,-0.05724
0.03726,-0.01424,-0.06979,-0.00711,-0.03259
0.28426,0.33201,0.00431,-0.12266,-0.21686
0.26283,-0.07772,0.49607,-0.62337,-0.10242
-0.27005,0.04420,-0.19665,-0.32778,0.13340
